time,total_band_width
2024-10-29 22:00:00,17401
2024-10-29 22:05:00,18826
2024-10-29 22:10:00,17130
2024-10-29 22:15:00,16889
2024-10-29 22:20:00,18274
2024-10-29 22:25:00,18337
2024-10-29 22:30:00,18315
2024-10-29 22:35:00,18364
2024-10-29 22:40:00,18048
2024-10-29 22:45:00,18275
2024-10-29 22:50:00,17852
2024-10-29 22:55:00,17348
2024-10-29 23:00:00,17441
2024-10-29 23:05:00,19112
2024-10-29 23:10:00,17357
2024-10-29 23:15:00,18531
2024-10-29 23:20:00,18019
2024-10-29 23:25:00,17612
2024-10-29 23:30:00,18580
2024-10-29 23:35:00,17612
2024-10-29 23:40:00,18633
2024-10-29 23:45:00,19085
2024-10-29 23:50:00,17835
2024-10-29 23:55:00,18721
2024-10-30 00:00:00,17743
2024-10-30 00:05:00,18889
2024-10-30 00:10:00,18406
2024-10-30 00:15:00,19204
2024-10-30 00:20:00,18393
2024-10-30 00:25:00,18189
2024-10-30 00:30:00,18592
2024-10-30 00:35:00,18397
2024-10-30 00:40:00,18568
2024-10-30 00:45:00,18411
2024-10-30 00:50:00,18499
2024-10-30 00:55:00,19161
2024-10-30 01:00:00,18845
2024-10-30 01:05:00,18034
2024-10-30 01:10:00,19556
2024-10-30 01:15:00,20034
2024-10-30 01:20:00,18901
2024-10-30 01:25:00,19214
2024-10-30 01:30:00,18599
2024-10-30 01:35:00,19162
2024-10-30 01:40:00,18735
2024-10-30 01:45:00,19345
2024-10-30 01:50:00,18722
2024-10-30 01:55:00,18943
2024-10-30 02:00:00,19409
2024-10-30 02:05:00,18255
2024-10-30 02:10:00,18546
2024-10-30 02:15:00,18977
2024-10-30 02:20:00,19815
2024-10-30 02:25:00,18974
2024-10-30 02:30:00,20068
2024-10-30 02:35:00,19795
2024-10-30 02:40:00,19902
2024-10-30 02:45:00,19845
2024-10-30 02:50:00,18901
2024-10-30 02:55:00,19285
2024-10-30 03:00:00,19939
2024-10-30 03:05:00,20428
2024-10-30 03:10:00,19693
2024-10-30 03:15:00,19234
2024-10-30 03:20:00,20010
2024-10-30 03:25:00,20283
2024-10-30 03:30:00,20131
2024-10-30 03:35:00,18833
2024-10-30 03:40:00,20389
2024-10-30 03:45:00,20433
2024-10-30 03:50:00,19730
2024-10-30 03:55:00,20704
2024-10-30 04:00:00,18842
2024-10-30 04:05:00,20243
2024-10-30 04:10:00,19486
2024-10-30 04:15:00,20194
2024-10-30 04:20:00,20420
2024-10-30 04:25:00,19916
2024-10-30 04:30:00,19514
2024-10-30 04:35:00,20540
2024-10-30 04:40:00,20460
2024-10-30 04:45:00,20609
2024-10-30 04:50:00,19370
2024-10-30 04:55:00,20097
2024-10-30 05:00:00,20364
2024-10-30 05:05:00,19979
2024-10-30 05:10:00,19696
2024-10-30 05:15:00,20286
2024-10-30 05:20:00,18784
2024-10-30 05:25:00,20096
2024-10-30 05:30:00,20000
2024-10-30 05:35:00,20083
2024-10-30 05:40:00,20807
2024-10-30 05:45:00,19724
2024-10-30 05:50:00,20237
2024-10-30 05:55:00,19559
2024-10-30 06:00:00,21028
2024-10-30 06:05:00,19437
2024-10-30 06:10:00,20758
2024-10-30 06:15:00,19957
2024-10-30 06:20:00,20258
2024-10-30 06:25:00,20465
2024-10-30 06:30:00,20138
2024-10-30 06:35:00,20134
2024-10-30 06:40:00,21013
2024-10-30 06:45:00,19632
2024-10-30 06:50:00,20144
2024-10-30 06:55:00,20002
2024-10-30 07:00:00,20288
2024-10-30 07:05:00,19664
2024-10-30 07:10:00,20559
2024-10-30 07:15:00,19741
2024-10-30 07:20:00,19912
2024-10-30 07:25:00,20447
2024-10-30 07:30:00,20968
2024-10-30 07:35:00,20245
2024-10-30 07:40:00,19586
2024-10-30 07:45:00,20045
2024-10-30 07:50:00,20225
2024-10-30 07:55:00,20092
2024-10-30 08:00:00,20174
2024-10-30 08:05:00,20543
2024-10-30 08:10:00,19222
2024-10-30 08:15:00,21118
2024-10-30 08:20:00,19844
2024-10-30 08:25:00,19662
2024-10-30 08:30:00,20156
2024-10-30 08:35:00,19342
2024-10-30 08:40:00,19982
2024-10-30 08:45:00,20033
2024-10-30 08:50:00,19801
2024-10-30 08:55:00,20309
2024-10-30 09:00:00,19943
2024-10-30 09:05:00,19524
2024-10-30 09:10:00,20186
2024-10-30 09:15:00,19372
2024-10-30 09:20:00,19217
2024-10-30 09:25:00,19433
2024-10-30 09:30:00,19211
2024-10-30 09:35:00,18815
2024-10-30 09:40:00,19682
2024-10-30 09:45:00,18515
2024-10-30 09:50:00,19743
2024-10-30 09:55:00,20353
2024-10-30 10:00:00,18974
2024-10-30 10:05:00,20681
2024-10-30 10:10:00,19100
2024-10-30 10:15:00,19420
2024-10-30 10:20:00,19100
2024-10-30 10:25:00,19789
2024-10-30 10:30:00,19530
2024-10-30 10:35:00,18137
2024-10-30 10:40:00,19436
2024-10-30 10:45:00,18948
2024-10-30 10:50:00,19190
2024-10-30 10:55:00,19483
2024-10-30 11:00:00,19593
2024-10-30 11:05:00,18127
2024-10-30 11:10:00,18297
2024-10-30 11:15:00,19960
2024-10-30 11:20:00,19094
2024-10-30 11:25:00,17718
2024-10-30 11:30:00,19028
2024-10-30 11:35:00,18148
2024-10-30 11:40:00,18270
2024-10-30 11:45:00,17734
2024-10-30 11:50:00,17643
2024-10-30 11:55:00,19629
2024-10-30 12:00:00,17964
2024-10-30 12:05:00,17511
2024-10-30 12:10:00,17896
2024-10-30 12:15:00,18098
2024-10-30 12:20:00,17789
2024-10-30 12:25:00,17537
2024-10-30 12:30:00,18489
2024-10-30 12:35:00,17636
2024-10-30 12:40:00,18543
2024-10-30 12:45:00,17319
2024-10-30 12:50:00,18041
2024-10-30 12:55:00,17934
2024-10-30 13:00:00,17540
2024-10-30 13:05:00,16886
2024-10-30 13:10:00,18373
2024-10-30 13:15:00,16994
2024-10-30 13:20:00,17536
2024-10-30 13:25:00,16437
2024-10-30 13:30:00,16833
2024-10-30 13:35:00,17660
2024-10-30 13:40:00,17949
2024-10-30 13:45:00,17434
2024-10-30 13:50:00,17165
2024-10-30 13:55:00,17481
2024-10-30 14:00:00,17291
2024-10-30 14:05:00,16771
2024-10-30 14:10:00,16523
2024-10-30 14:15:00,17376
2024-10-30 14:20:00,17974
2024-10-30 14:25:00,17109
2024-10-30 14:30:00,17484
2024-10-30 14:35:00,16335
2024-10-30 14:40:00,17134
2024-10-30 14:45:00,16759
2024-10-30 14:50:00,17661
2024-10-30 14:55:00,17575
2024-10-30 15:00:00,17435
2024-10-30 15:05:00,17055
2024-10-30 15:10:00,17487
2024-10-30 15:15:00,16952
2024-10-30 15:20:00,15881
2024-10-30 15:25:00,16504
2024-10-30 15:30:00,16610
2024-10-30 15:35:00,16369
2024-10-30 15:40:00,16486
2024-10-30 15:45:00,16334
2024-10-30 15:50:00,16685
2024-10-30 15:55:00,16354
2024-10-30 16:00:00,16574
2024-10-30 16:05:00,16643
2024-10-30 16:10:00,16519
2024-10-30 16:15:00,16067
2024-10-30 16:20:00,16882
2024-10-30 16:25:00,16727
2024-10-30 16:30:00,16808
2024-10-30 16:35:00,16802
2024-10-30 16:40:00,16445
2024-10-30 16:45:00,15935
2024-10-30 16:50:00,16311
2024-10-30 16:55:00,16101
2024-10-30 17:00:00,16650
2024-10-30 17:05:00,16511
2024-10-30 17:10:00,16097
2024-10-30 17:15:00,17063
2024-10-30 17:20:00,16786
2024-10-30 17:25:00,15857
2024-10-30 17:30:00,16754
2024-10-30 17:35:00,16186
2024-10-30 17:40:00,15724
2024-10-30 17:45:00,15815
2024-10-30 17:50:00,16884
2024-10-30 17:55:00,16350
2024-10-30 18:00:00,16759
2024-10-30 18:05:00,16324
2024-10-30 18:10:00,15626
2024-10-30 18:15:00,16188
2024-10-30 18:20:00,15322
2024-10-30 18:25:00,16149
2024-10-30 18:30:00,16358
2024-10-30 18:35:00,16468
2024-10-30 18:40:00,16449
2024-10-30 18:45:00,16702
2024-10-30 18:50:00,16449
2024-10-30 18:55:00,15925
2024-10-30 19:00:00,15395
2024-10-30 19:05:00,16859
2024-10-30 19:10:00,16631
2024-10-30 19:15:00,16348
2024-10-30 19:20:00,16221
2024-10-30 19:25:00,16859
2024-10-30 19:30:00,16936
2024-10-30 19:35:00,16449
2024-10-30 19:40:00,16559
2024-10-30 19:45:00,15291
2024-10-30 19:50:00,16323
2024-10-30 19:55:00,16623
2024-10-30 20:00:00,16830
2024-10-30 20:05:00,16919
2024-10-30 20:10:00,16254
2024-10-30 20:15:00,17050
2024-10-30 20:20:00,15964
2024-10-30 20:25:00,16082
2024-10-30 20:30:00,17153
2024-10-30 20:35:00,15712
2024-10-30 20:40:00,15967
2024-10-30 20:45:00,16573
2024-10-30 20:50:00,17067
2024-10-30 20:55:00,17071
2024-10-30 21:00:00,17023
2024-10-30 21:05:00,16984
2024-10-30 21:10:00,16541
2024-10-30 21:15:00,16488
2024-10-30 21:20:00,17351
2024-10-30 21:25:00,16749
2024-10-30 21:30:00,16692
2024-10-30 21:35:00,17724
2024-10-30 21:40:00,17364
2024-10-30 21:45:00,17604
2024-10-30 21:50:00,17086
2024-10-30 21:55:00,16770
2024-10-30 22:00:00,16837
2024-10-30 22:05:00,17347
2024-10-30 22:10:00,17054
2024-10-30 22:15:00,17903
2024-10-30 22:20:00,17247
2024-10-30 22:25:00,18133
2024-10-30 22:30:00,17281
2024-10-30 22:35:00,16935
2024-10-30 22:40:00,16707
2024-10-30 22:45:00,17877
2024-10-30 22:50:00,18090
2024-10-30 22:55:00,18061
2024-10-30 23:00:00,16911
2024-10-30 23:05:00,17744
2024-10-30 23:10:00,18427
2024-10-30 23:15:00,17414
2024-10-30 23:20:00,18399
2024-10-30 23:25:00,18250
2024-10-30 23:30:00,18222
2024-10-30 23:35:00,18170
2024-10-30 23:40:00,18656
2024-10-30 23:45:00,18273
2024-10-30 23:50:00,18624
2024-10-30 23:55:00,17910
2024-10-31 00:00:00,18102
2024-10-31 00:05:00,16891
2024-10-31 00:10:00,17986
2024-10-31 00:15:00,18152
2024-10-31 00:20:00,16905
2024-10-31 00:25:00,19046
2024-10-31 00:30:00,17589
2024-10-31 00:35:00,17477
2024-10-31 00:40:00,17424
2024-10-31 00:45:00,17462
2024-10-31 00:50:00,18539
2024-10-31 00:55:00,18691
2024-10-31 01:00:00,17159
2024-10-31 01:05:00,18539
2024-10-31 01:10:00,18478
2024-10-31 01:15:00,17104
2024-10-31 01:20:00,17968
2024-10-31 01:25:00,18257
2024-10-31 01:30:00,17707
2024-10-31 01:35:00,18143
2024-10-31 01:40:00,18524
2024-10-31 01:45:00,18475
2024-10-31 01:50:00,18742
2024-10-31 01:55:00,19527
2024-10-31 02:00:00,17932
2024-10-31 02:05:00,18487
2024-10-31 02:10:00,18512
2024-10-31 02:15:00,19018
2024-10-31 02:20:00,18755
2024-10-31 02:25:00,18463
2024-10-31 02:30:00,18677
2024-10-31 02:35:00,18336
2024-10-31 02:40:00,19166
2024-10-31 02:45:00,18480
2024-10-31 02:50:00,18111
2024-10-31 02:55:00,18635
2024-10-31 03:00:00,18267
2024-10-31 03:05:00,19448
2024-10-31 03:10:00,18278
2024-10-31 03:15:00,19411
2024-10-31 03:20:00,18701
2024-10-31 03:25:00,19026
2024-10-31 03:30:00,18657
2024-10-31 03:35:00,18899
2024-10-31 03:40:00,17973
2024-10-31 03:45:00,19270
2024-10-31 03:50:00,18861
2024-10-31 03:55:00,18356
2024-10-31 04:00:00,18987
2024-10-31 04:05:00,19520
2024-10-31 04:10:00,20253
2024-10-31 04:15:00,19103
2024-10-31 04:20:00,18266
2024-10-31 04:25:00,20109
2024-10-31 04:30:00,19486
2024-10-31 04:35:00,19059
2024-10-31 04:40:00,19881
2024-10-31 04:45:00,19981
2024-10-31 04:50:00,18571
2024-10-31 04:55:00,19111
2024-10-31 05:00:00,20038
2024-10-31 05:05:00,18949
2024-10-31 05:10:00,19081
2024-10-31 05:15:00,18903
2024-10-31 05:20:00,18747
2024-10-31 05:25:00,19078
2024-10-31 05:30:00,19181
2024-10-31 05:35:00,19667
2024-10-31 05:40:00,20105
2024-10-31 05:45:00,20412
2024-10-31 05:50:00,19853
2024-10-31 05:55:00,20112
2024-10-31 06:00:00,19907
2024-10-31 06:05:00,18940
2024-10-31 06:10:00,18998
2024-10-31 06:15:00,20087
2024-10-31 06:20:00,18306
2024-10-31 06:25:00,19690
2024-10-31 06:30:00,19897
2024-10-31 06:35:00,19148
2024-10-31 06:40:00,19470
2024-10-31 06:45:00,19544
2024-10-31 06:50:00,18887
2024-10-31 06:55:00,19006
2024-10-31 07:00:00,19382
2024-10-31 07:05:00,18958
2024-10-31 07:10:00,19765
2024-10-31 07:15:00,19523
2024-10-31 07:20:00,20263
2024-10-31 07:25:00,19472
2024-10-31 07:30:00,19207
2024-10-31 07:35:00,19136
2024-10-31 07:40:00,19159
2024-10-31 07:45:00,19662
2024-10-31 07:50:00,19295
2024-10-31 07:55:00,20032
2024-10-31 08:00:00,18801
2024-10-31 08:05:00,18649
2024-10-31 08:10:00,18997
2024-10-31 08:15:00,19772
2024-10-31 08:20:00,19250
2024-10-31 08:25:00,18952
2024-10-31 08:30:00,17937
2024-10-31 08:35:00,18823
2024-10-31 08:40:00,19257
2024-10-31 08:45:00,19616
2024-10-31 08:50:00,18300
2024-10-31 08:55:00,19490
2024-10-31 09:00:00,18720
2024-10-31 09:05:00,19043
2024-10-31 09:10:00,19784
2024-10-31 09:15:00,18745
2024-10-31 09:20:00,18610
2024-10-31 09:25:00,18956
2024-10-31 09:30:00,18961
2024-10-31 09:35:00,18812
2024-10-31 09:40:00,18685
2024-10-31 09:45:00,17968
2024-10-31 09:50:00,19830
2024-10-31 09:55:00,18184
2024-10-31 10:00:00,19065
2024-10-31 10:05:00,17373
2024-10-31 10:10:00,18253
2024-10-31 10:15:00,18967
2024-10-31 10:20:00,17871
2024-10-31 10:25:00,17572
2024-10-31 10:30:00,18745
2024-10-31 10:35:00,18084
2024-10-31 10:40:00,17634
2024-10-31 10:45:00,19094
2024-10-31 10:50:00,17762
2024-10-31 10:55:00,17434
2024-10-31 11:00:00,17683
2024-10-31 11:05:00,17276
2024-10-31 11:10:00,17599
2024-10-31 11:15:00,18443
2024-10-31 11:20:00,17179
2024-10-31 11:25:00,17889
2024-10-31 11:30:00,17898
2024-10-31 11:35:00,17812
2024-10-31 11:40:00,18174
2024-10-31 11:45:00,17102
2024-10-31 11:50:00,17868
2024-10-31 11:55:00,17514
2024-10-31 12:00:00,17405
2024-10-31 12:05:00,17477
2024-10-31 12:10:00,17492
2024-10-31 12:15:00,18125
2024-10-31 12:20:00,18182
2024-10-31 12:25:00,17074
2024-10-31 12:30:00,17462
2024-10-31 12:35:00,17336
2024-10-31 12:40:00,16564
2024-10-31 12:45:00,17003
2024-10-31 12:50:00,17463
2024-10-31 12:55:00,18079
2024-10-31 13:00:00,17511
2024-10-31 13:05:00,17395
2024-10-31 13:10:00,17301
2024-10-31 13:15:00,16506
2024-10-31 13:20:00,17208
2024-10-31 13:25:00,16933
2024-10-31 13:30:00,16514
2024-10-31 13:35:00,16521
2024-10-31 13:40:00,17322
2024-10-31 13:45:00,16373
2024-10-31 13:50:00,16262
2024-10-31 13:55:00,16122
2024-10-31 14:00:00,15844
2024-10-31 14:05:00,15973
2024-10-31 14:10:00,17033
2024-10-31 14:15:00,16355
2024-10-31 14:20:00,16950
2024-10-31 14:25:00,15909
2024-10-31 14:30:00,16383
2024-10-31 14:35:00,16499
2024-10-31 14:40:00,16843
2024-10-31 14:45:00,15815
2024-10-31 14:50:00,16379
2024-10-31 14:55:00,15921
2024-10-31 15:00:00,16335
2024-10-31 15:05:00,15816
2024-10-31 15:10:00,16216
2024-10-31 15:15:00,16768
2024-10-31 15:20:00,15826
2024-10-31 15:25:00,16167
2024-10-31 15:30:00,16416
2024-10-31 15:35:00,15049
2024-10-31 15:40:00,15549
2024-10-31 15:45:00,15692
2024-10-31 15:50:00,16519
2024-10-31 15:55:00,16222
2024-10-31 16:00:00,16240
2024-10-31 16:05:00,16219
2024-10-31 16:10:00,15537
2024-10-31 16:15:00,15005
2024-10-31 16:20:00,15006
2024-10-31 16:25:00,15648
2024-10-31 16:30:00,16239
2024-10-31 16:35:00,15099
2024-10-31 16:40:00,14801
2024-10-31 16:45:00,15745
2024-10-31 16:50:00,15400
2024-10-31 16:55:00,15778
2024-10-31 17:00:00,15625
2024-10-31 17:05:00,15590
2024-10-31 17:10:00,15168
2024-10-31 17:15:00,15967
2024-10-31 17:20:00,15869
2024-10-31 17:25:00,14881
2024-10-31 17:30:00,16214
2024-10-31 17:35:00,15076
2024-10-31 17:40:00,15326
2024-10-31 17:45:00,16217
2024-10-31 17:50:00,15353
2024-10-31 17:55:00,16714
2024-10-31 18:00:00,16404
2024-10-31 18:05:00,15034
2024-10-31 18:10:00,16080
2024-10-31 18:15:00,14975
2024-10-31 18:20:00,15785
2024-10-31 18:25:00,15657
2024-10-31 18:30:00,15405
2024-10-31 18:35:00,14503
2024-10-31 18:40:00,16272
2024-10-31 18:45:00,15594
2024-10-31 18:50:00,15550
2024-10-31 18:55:00,16432
2024-10-31 19:00:00,15016
2024-10-31 19:05:00,15342
2024-10-31 19:10:00,16035
2024-10-31 19:15:00,15940
2024-10-31 19:20:00,15902
2024-10-31 19:25:00,15898
2024-10-31 19:30:00,15190
2024-10-31 19:35:00,15893
2024-10-31 19:40:00,15409
2024-10-31 19:45:00,15666
2024-10-31 19:50:00,16177
2024-10-31 19:55:00,16540
2024-10-31 20:00:00,16552
2024-10-31 20:05:00,16089
2024-10-31 20:10:00,15909
2024-10-31 20:15:00,16719
2024-10-31 20:20:00,16020
2024-10-31 20:25:00,16536
2024-10-31 20:30:00,16105
2024-10-31 20:35:00,16408
2024-10-31 20:40:00,15325
2024-10-31 20:45:00,15291
2024-10-31 20:50:00,16721
2024-10-31 20:55:00,16982
2024-10-31 21:00:00,15975
2024-10-31 21:05:00,17001
2024-10-31 21:10:00,16933
2024-10-31 21:15:00,15993
2024-10-31 21:20:00,16012
2024-10-31 21:25:00,16322
2024-10-31 21:30:00,16849
2024-10-31 21:35:00,16931
2024-10-31 21:40:00,16546
2024-10-31 21:45:00,15939
2024-10-31 21:50:00,15836
2024-10-31 21:55:00,16120
2024-10-31 22:00:00,16838
2024-10-31 22:05:00,17314
2024-10-31 22:10:00,16730
2024-10-31 22:15:00,15941
2024-10-31 22:20:00,16992
2024-10-31 22:25:00,16244
2024-10-31 22:30:00,16484
2024-10-31 22:35:00,16127
2024-10-31 22:40:00,17748
2024-10-31 22:45:00,17355
2024-10-31 22:50:00,18565
2024-10-31 22:55:00,16848
2024-10-31 23:00:00,17245
2024-10-31 23:05:00,17565
2024-10-31 23:10:00,17731
2024-10-31 23:15:00,18181
2024-10-31 23:20:00,18607
2024-10-31 23:25:00,17429
2024-10-31 23:30:00,17021
2024-10-31 23:35:00,17279
2024-10-31 23:40:00,17532
2024-10-31 23:45:00,17260
2024-10-31 23:50:00,17687
2024-10-31 23:55:00,18213
2024-11-01 00:00:00,18975
2024-11-01 00:05:00,18693
2024-11-01 00:10:00,19138
2024-11-01 00:15:00,19664
2024-11-01 00:20:00,18870
2024-11-01 00:25:00,19786
2024-11-01 00:30:00,20102
2024-11-01 00:35:00,18629
2024-11-01 00:40:00,18756
2024-11-01 00:45:00,19245
2024-11-01 00:50:00,19221
2024-11-01 00:55:00,18706
2024-11-01 01:00:00,18009
2024-11-01 01:05:00,19240
2024-11-01 01:10:00,19413
2024-11-01 01:15:00,19696
2024-11-01 01:20:00,18690
2024-11-01 01:25:00,19787
2024-11-01 01:30:00,19115
2024-11-01 01:35:00,19912
2024-11-01 01:40:00,20731
2024-11-01 01:45:00,19058
2024-11-01 01:50:00,19387
2024-11-01 01:55:00,19435
2024-11-01 02:00:00,19820
2024-11-01 02:05:00,20349
2024-11-01 02:10:00,19208
2024-11-01 02:15:00,19828
2024-11-01 02:20:00,19689
2024-11-01 02:25:00,19635
2024-11-01 02:30:00,19990
2024-11-01 02:35:00,19941
2024-11-01 02:40:00,20117
2024-11-01 02:45:00,20382
2024-11-01 02:50:00,20164
2024-11-01 02:55:00,20013
2024-11-01 03:00:00,20103
2024-11-01 03:05:00,20755
2024-11-01 03:10:00,20191
2024-11-01 03:15:00,20316
2024-11-01 03:20:00,20089
2024-11-01 03:25:00,20242
2024-11-01 03:30:00,20081
2024-11-01 03:35:00,20728
2024-11-01 03:40:00,20588
2024-11-01 03:45:00,20253
2024-11-01 03:50:00,21006
2024-11-01 03:55:00,20916
2024-11-01 04:00:00,19567
2024-11-01 04:05:00,20457
2024-11-01 04:10:00,20642
2024-11-01 04:15:00,20122
2024-11-01 04:20:00,20131
2024-11-01 04:25:00,19960
2024-11-01 04:30:00,20251
2024-11-01 04:35:00,20383
2024-11-01 04:40:00,21108
2024-11-01 04:45:00,20490
2024-11-01 04:50:00,20481
2024-11-01 04:55:00,20292
2024-11-01 05:00:00,20754
2024-11-01 05:05:00,21277
2024-11-01 05:10:00,20952
2024-11-01 05:15:00,20996
2024-11-01 05:20:00,21397
2024-11-01 05:25:00,20012
2024-11-01 05:30:00,21418
2024-11-01 05:35:00,20817
2024-11-01 05:40:00,20762
2024-11-01 05:45:00,21679
2024-11-01 05:50:00,21048
2024-11-01 05:55:00,19802
2024-11-01 06:00:00,20929
2024-11-01 06:05:00,20847
2024-11-01 06:10:00,20374
2024-11-01 06:15:00,21456
2024-11-01 06:20:00,21024
2024-11-01 06:25:00,20864
2024-11-01 06:30:00,21399
2024-11-01 06:35:00,21358
2024-11-01 06:40:00,21275
2024-11-01 06:45:00,20364
2024-11-01 06:50:00,20232
2024-11-01 06:55:00,20496
2024-11-01 07:00:00,20112
2024-11-01 07:05:00,19894
2024-11-01 07:10:00,20916
2024-11-01 07:15:00,21136
2024-11-01 07:20:00,21092
2024-11-01 07:25:00,19758
2024-11-01 07:30:00,19927
2024-11-01 07:35:00,19855
2024-11-01 07:40:00,20668
2024-11-01 07:45:00,20901
2024-11-01 07:50:00,21345
2024-11-01 07:55:00,20900
2024-11-01 08:00:00,20087
2024-11-01 08:05:00,19960
2024-11-01 08:10:00,20777
2024-11-01 08:15:00,20355
2024-11-01 08:20:00,20601
2024-11-01 08:25:00,20300
2024-11-01 08:30:00,20211
2024-11-01 08:35:00,21207
2024-11-01 08:40:00,20444
2024-11-01 08:45:00,20665
2024-11-01 08:50:00,19622
2024-11-01 08:55:00,20227
2024-11-01 09:00:00,19955
2024-11-01 09:05:00,20742
2024-11-01 09:10:00,19953
2024-11-01 09:15:00,19736
2024-11-01 09:20:00,20209
2024-11-01 09:25:00,19754
2024-11-01 09:30:00,20085
2024-11-01 09:35:00,19481
2024-11-01 09:40:00,19679
2024-11-01 09:45:00,19354
2024-11-01 09:50:00,19456
2024-11-01 09:55:00,20124
2024-11-01 10:00:00,18750
2024-11-01 10:05:00,19353
2024-11-01 10:10:00,19832
2024-11-01 10:15:00,19425
2024-11-01 10:20:00,19057
2024-11-01 10:25:00,19329
2024-11-01 10:30:00,20880
2024-11-01 10:35:00,19662
2024-11-01 10:40:00,19685
2024-11-01 10:45:00,20846
2024-11-01 10:50:00,18982
2024-11-01 10:55:00,19894
2024-11-01 11:00:00,18745
2024-11-01 11:05:00,19427
2024-11-01 11:10:00,18674
2024-11-01 11:15:00,18721
2024-11-01 11:20:00,19029
2024-11-01 11:25:00,20594
2024-11-01 11:30:00,19500
2024-11-01 11:35:00,19052
2024-11-01 11:40:00,19114
2024-11-01 11:45:00,19387
2024-11-01 11:50:00,18493
2024-11-01 11:55:00,19000
2024-11-01 12:00:00,18481
2024-11-01 12:05:00,19190
2024-11-01 12:10:00,18172
2024-11-01 12:15:00,17850
2024-11-01 12:20:00,19197
2024-11-01 12:25:00,18357
2024-11-01 12:30:00,18815
2024-11-01 12:35:00,18905
2024-11-01 12:40:00,18062
2024-11-01 12:45:00,18432
2024-11-01 12:50:00,18276
2024-11-01 12:55:00,17917
2024-11-01 13:00:00,18595
2024-11-01 13:05:00,18151
2024-11-01 13:10:00,17836
2024-11-01 13:15:00,17813
2024-11-01 13:20:00,17768
2024-11-01 13:25:00,17941
2024-11-01 13:30:00,17854
2024-11-01 13:35:00,17134
2024-11-01 13:40:00,18434
2024-11-01 13:45:00,18194
2024-11-01 13:50:00,17820
2024-11-01 13:55:00,18494
2024-11-01 14:00:00,17299
2024-11-01 14:05:00,18109
2024-11-01 14:10:00,17254
2024-11-01 14:15:00,17510
2024-11-01 14:20:00,18242
2024-11-01 14:25:00,17945
2024-11-01 14:30:00,17216
2024-11-01 14:35:00,17856
2024-11-01 14:40:00,17783
2024-11-01 14:45:00,18343
2024-11-01 14:50:00,17338
2024-11-01 14:55:00,17963
2024-11-01 15:00:00,18111
2024-11-01 15:05:00,17115
2024-11-01 15:10:00,18007
2024-11-01 15:15:00,17009
2024-11-01 15:20:00,17479
2024-11-01 15:25:00,17576
2024-11-01 15:30:00,17524
2024-11-01 15:35:00,18091
2024-11-01 15:40:00,16967
2024-11-01 15:45:00,17427
2024-11-01 15:50:00,17492
2024-11-01 15:55:00,16889
2024-11-01 16:00:00,16832
2024-11-01 16:05:00,17490
2024-11-01 16:10:00,16884
2024-11-01 16:15:00,17426
2024-11-01 16:20:00,16092
2024-11-01 16:25:00,17404
2024-11-01 16:30:00,17340
2024-11-01 16:35:00,17710
2024-11-01 16:40:00,16690
2024-11-01 16:45:00,17029
2024-11-01 16:50:00,17185
2024-11-01 16:55:00,16892
2024-11-01 17:00:00,17090
2024-11-01 17:05:00,17280
2024-11-01 17:10:00,17001
2024-11-01 17:15:00,16635
2024-11-01 17:20:00,17824
2024-11-01 17:25:00,17805
2024-11-01 17:30:00,16945
2024-11-01 17:35:00,16727
2024-11-01 17:40:00,17173
2024-11-01 17:45:00,16959
2024-11-01 17:50:00,17643
2024-11-01 17:55:00,17600
2024-11-01 18:00:00,16770
2024-11-01 18:05:00,17784
2024-11-01 18:10:00,17051
2024-11-01 18:15:00,17811
2024-11-01 18:20:00,17870
2024-11-01 18:25:00,17361
2024-11-01 18:30:00,15812
2024-11-01 18:35:00,17198
2024-11-01 18:40:00,17364
2024-11-01 18:45:00,17530
2024-11-01 18:50:00,16515
2024-11-01 18:55:00,17344
2024-11-01 19:00:00,16554
2024-11-01 19:05:00,15858
2024-11-01 19:10:00,17493
2024-11-01 19:15:00,16634
2024-11-01 19:20:00,16491
2024-11-01 19:25:00,17086
2024-11-01 19:30:00,16801
2024-11-01 19:35:00,17337
2024-11-01 19:40:00,17136
2024-11-01 19:45:00,17308
2024-11-01 19:50:00,17783
2024-11-01 19:55:00,16373
2024-11-01 20:00:00,17525
2024-11-01 20:05:00,17259
2024-11-01 20:10:00,17579
2024-11-01 20:15:00,17300
2024-11-01 20:20:00,17558
2024-11-01 20:25:00,17231
2024-11-01 20:30:00,16444
2024-11-01 20:35:00,17401
2024-11-01 20:40:00,17006
2024-11-01 20:45:00,16711
2024-11-01 20:50:00,16238
2024-11-01 20:55:00,18412
2024-11-01 21:00:00,16891
2024-11-01 21:05:00,18230
2024-11-01 21:10:00,17016
2024-11-01 21:15:00,18150
2024-11-01 21:20:00,17898
